Time,Displacement,Force,Strain 1,Tensile displacement,Tensile stress,Tensile strain (Displacement)
(s),(mm),(kN),(%),(mm),(MPa),(%)
"161.3600","16.1679","17.5703","0.0007","16.1318","449.8272","20.1557"
"161.3800","16.1697","17.5662","0.0010","16.1337","449.7246","20.1580"
"161.4000","16.1718","17.5640","-0.0016","16.1358","449.6683","20.1607"
"161.4200","16.1740","17.5657","-0.0002","16.1379","449.7115","20.1633"
"161.4400","16.1761","17.5685","0.0005","16.1401","449.7821","20.1660"
"161.4600","16.1782","17.5712","0.0031","16.1422","449.8523","20.1687"
"161.4800","16.1802","17.5727","-0.0012","16.1442","449.8903","20.1711"
"161.5000","16.1818","17.5708","-0.0034","16.1458","449.8418","20.1732"
"161.5200","16.1836","17.5651","0.0025","16.1476","449.6952","20.1754"
"161.5400","16.1858","17.5620","0.0009","16.1498","449.6169","20.1782"
"161.5600","16.1880","17.5649","0.0006","16.1520","449.6899","20.1809"
"161.5800","16.1901","17.5692","-0.0002","16.1541","449.7991","20.1835"
"161.6000","16.1921","17.5713","-0.0029","16.1561","449.8547","20.1860"
"161.6200","16.1941","17.5710","0.0019","16.1580","449.8460","20.1885"
"161.6400","16.1959","17.5689","0.0018","16.1598","449.7929","20.1907"
"161.6600","16.1978","17.5653","0.0004","16.1617","449.7000","20.1931"
"161.6800","16.1999","17.5640","-0.0008","16.1639","449.6667","20.1958"
"161.7000","16.2020","17.5663","-0.0027","16.1660","449.7259","20.1984"
"161.7200","16.2041","17.5684","0.0037","16.1680","449.7809","20.2010"
"161.7400","16.2062","17.5697","0.0013","16.1701","449.8143","20.2036"
"161.7600","16.2083","17.5706","-0.0017","16.1722","449.8357","20.2062"
"161.7800","16.2100","17.5700","0.0024","16.1740","449.8217","20.2084"
"161.8000","16.2118","17.5660","-0.0025","16.1757","449.7180","20.2106"
"161.8200","16.2138","17.5622","0.0002","16.1777","449.6209","20.2131"
"161.8400","16.2158","17.5618","0.0022","16.1797","449.6121","20.2156"
"161.8600","16.2179","17.5629","0.0002","16.1818","449.6400","20.2182"
"161.8800","16.2200","17.5651","0.0010","16.1840","449.6946","20.2209"
"161.9000","16.2221","17.5673","-0.0038","16.1860","449.7519","20.2234"
"161.9200","16.2238","17.5673","0.0019","16.1877","449.7512","20.2256"
"161.9400","16.2255","17.5629","0.0028","16.1894","449.6383","20.2277"
"161.9600","16.2275","17.5587","-0.0014","16.1915","449.5321","20.2303"
"161.9800","16.2297","17.5597","0.0019","16.1937","449.5581","20.2330"
"162.0000","16.2321","17.5643","-0.0032","16.1960","449.6752","20.2359"
"162.0200","16.2343","17.5699","-0.0004","16.1983","449.8182","20.2388"
"162.0400","16.2363","17.5734","0.0041","16.2003","449.9066","20.2412"
"162.0600","16.2379","17.5711","0.0002","16.2019","449.8487","20.2432"
"162.0800","16.2396","17.5638","-0.0008","16.2036","449.6617","20.2454"
"162.1000","16.2418","17.5588","-0.0038","16.2057","449.5340","20.2481"
"162.1200","16.2441","17.5608","0.0023","16.2080","449.5864","20.2509"
"162.1400","16.2463","17.5663","0.0048","16.2103","449.7272","20.2537"
"162.1600","16.2483","17.5700","-0.0029","16.2122","449.8211","20.2562"
"162.1800","16.2501","17.5688","-0.0001","16.2141","449.7903","20.2584"
"162.2000","16.2518","17.5646","0.0001","16.2158","449.6827","20.2606"
"162.2200","16.2537","17.5597","-0.0001","16.2176","449.5566","20.2629"
"162.2400","16.2559","17.5581","0.0023","16.2199","449.5164","20.2657"
"162.2600","16.2581","17.5619","-0.0008","16.2221","449.6134","20.2685"
"162.2800","16.2602","17.5658","0.0007","16.2241","449.7142","20.2710"
"162.3000","16.2622","17.5671","-0.0006","16.2261","449.7473","20.2735"
"162.3200","16.2642","17.5665","-0.0009","16.2281","449.7307","20.2761"
"162.3400","16.2660","17.5650","0.0031","16.2299","449.6918","20.2783"
"162.3600","16.2677","17.5611","-0.0003","16.2317","449.5937","20.2805"
"162.3800","16.2699","17.5582","0.0008","16.2338","449.5180","20.2832"
"162.4000","16.2720","17.5594","-0.0003","16.2359","449.5495","20.2858"
"162.4200","16.2740","17.5618","-0.0029","16.2380","449.6096","20.2883"
"162.4400","16.2761","17.5634","0.0032","16.2401","449.6512","20.2909"
"162.4600","16.2781","17.5645","0.0029","16.2421","449.6804","20.2935"
"162.4800","16.2800","17.5643","-0.0010","16.2439","449.6756","20.2958"
"162.5000","16.2817","17.5610","-0.0034","16.2457","449.5896","20.2980"
"162.5200","16.2838","17.5576","0.0002","16.2478","449.5039","20.3006"
"162.5400","16.2860","17.5583","0.0052","16.2499","449.5208","20.3033"
"162.5600","16.2882","17.5612","0.0002","16.2521","449.5963","20.3060"
"162.5800","16.2903","17.5644","-0.0029","16.2543","449.6786","20.3087"
"162.6000","16.2923","17.5661","-0.0001","16.2563","449.7221","20.3112"
"162.6200","16.2940","17.5646","0.0010","16.2580","449.6836","20.3133"
"162.6400","16.2957","17.5591","0.0019","16.2597","449.5423","20.3155"
"162.6600","16.2978","17.5546","0.0011","16.2618","449.4273","20.3181"
"162.6800","16.3000","17.5559","-0.0022","16.2640","449.4591","20.3208"
"162.7000","16.3021","17.5594","-0.0002","16.2660","449.5484","20.3234"
"162.7200","16.3040","17.5615","0.0015","16.2680","449.6035","20.3259"
"162.7400","16.3060","17.5611","0.0013","16.2699","449.5918","20.3283"
"162.7600","16.3078","17.5592","0.0009","16.2717","449.5432","20.3305"
"162.7800","16.3096","17.5557","-0.0012","16.2735","449.4554","20.3327"
"162.8000","16.3117","17.5534","0.0006","16.2757","449.3952","20.3354"
"162.8200","16.3139","17.5557","-0.0002","16.2778","449.4537","20.3381"
"162.8400","16.3160","17.5594","-0.0009","16.2799","449.5500","20.3408"
"162.8600","16.3181","17.5620","0.0030","16.2821","449.6167","20.3434"
"162.8800","16.3203","17.5640","0.0003","16.2842","449.6672","20.3461"
"162.9000","16.3222","17.5651","-0.0025","16.2861","449.6944","20.3485"
"162.9200","16.3239","17.5619","-0.0004","16.2878","449.6129","20.3506"
"162.9400","16.3259","17.5572","0.0017","16.2898","449.4926","20.3531"
"162.9600","16.3279","17.5557","0.0034","16.2918","449.4551","20.3556"
"162.9800","16.3299","17.5563","-0.0013","16.2939","449.4710","20.3582"
"163.0000","16.3321","17.5581","-0.0030","16.2960","449.5171","20.3609"
"163.0200","16.3341","17.5602","0.0009","16.2981","449.5693","20.3635"
"163.0400","16.3359","17.5602","0.0016","16.2999","449.5709","20.3657"
"163.0600","16.3376","17.5563","0.0030","16.3016","449.4704","20.3678"
"163.0800","16.3396","17.5519","-0.0024","16.3036","449.3571","20.3703"
"163.1000","16.3418","17.5520","-0.0036","16.3057","449.3592","20.3730"
"163.1200","16.3441","17.5557","0.0036","16.3080","449.4555","20.3759"
"163.1400","16.3464","17.5614","0.0009","16.3104","449.5999","20.3788"
"163.1600","16.3484","17.5658","-0.0007","16.3124","449.7131","20.3813"
"163.1800","16.3500","17.5645","0.0001","16.3140","449.6808","20.3833"
"163.2000","16.3516","17.5571","-0.0001","16.3156","449.4903","20.3853"
"163.2200","16.3537","17.5502","0.0010","16.3177","449.3133","20.3879"
"163.2400","16.3560","17.5505","-0.0016","16.3200","449.3218","20.3908"
"163.2600","16.3582","17.5557","0.0016","16.3222","449.4535","20.3935"
"163.2800","16.3602","17.5598","0.0024","16.3242","449.5608","20.3960"
"163.3000","16.3621","17.5599","-0.0027","16.3260","449.5612","20.3984"
"163.3200","16.3638","17.5565","-0.0006","16.3278","449.4746","20.4006"
"163.3400","16.3656","17.5518","0.0010","16.3296","449.3541","20.4028"
"163.3600","16.3678","17.5492","0.0015","16.3318","449.2881","20.4055"
"163.3800","16.3701","17.5522","0.0014","16.3340","449.3648","20.4083"
"163.4000","16.3722","17.5568","-0.0015","16.3361","449.4822","20.4110"
"163.4200","16.3742","17.5592","-0.0015","16.3382","449.5435","20.4135"
"163.4400","16.3762","17.5595","0.0009","16.3402","449.5514","20.4161"
"163.4600","16.3781","17.5587","0.0028","16.3421","449.5324","20.4184"
"163.4800","16.3798","17.5555","0.0017","16.3438","449.4489","20.4206"
"163.5000","16.3819","17.5519","-0.0041","16.3458","449.3577","20.4231"
"163.5200","16.3839","17.5518","-0.0019","16.3479","449.3542","20.4257"
"163.5400","16.3860","17.5532","0.0050","16.3499","449.3896","20.4282"
"163.5600","16.3880","17.5545","-0.0001","16.3520","449.4244","20.4308"
"163.5800","16.3901","17.5562","-0.0003","16.3541","449.4669","20.4334"
"163.6000","16.3920","17.5570","0.0002","16.3559","449.4868","20.4357"
"163.6200","16.3937","17.5541","-0.0018","16.3576","449.4131","20.4378"
"163.6400","16.3957","17.5498","0.0024","16.3596","449.3039","20.4403"
"163.6600","16.3978","17.5493","0.0002","16.3618","449.2909","20.4430"
"163.6800","16.3999","17.5517","0.0008","16.3639","449.3535","20.4457"
"163.7000","16.4022","17.5553","-0.0016","16.3662","449.4452","20.4485"
"163.7200","16.4043","17.5589","-0.0023","16.3683","449.5366","20.4511"
"163.7400","16.4061","17.5598","0.0041","16.3701","449.5596","20.4534"
"163.7600","16.4078","17.5557","-0.0006","16.3718","449.4550","20.4555"
"163.7800","16.4099","17.5504","-0.0005","16.3739","449.3199","20.4581"
"163.8000","16.4122","17.5504","0.0014","16.3761","449.3177","20.4609"
"163.8200","16.4143","17.5539","-0.0016","16.3783","449.4087","20.4636"
"163.8400","16.4163","17.5566","0.0005","16.3803","449.4769","20.4661"
"163.8600","16.4182","17.5562","0.0002","16.3822","449.4685","20.4685"
"163.8800","16.4201","17.5538","0.0023","16.3840","449.4067","20.4708"
"163.9000","16.4218","17.5498","0.0005","16.3858","449.3039","20.4730"
"163.9200","16.4239","17.5468","-0.0045","16.3879","449.2256","20.4756"
"163.9400","16.4261","17.5479","0.0019","16.3900","449.2560","20.4783"
"163.9600","16.4281","17.5507","0.0021","16.3921","449.3254","20.4809"
"163.9800","16.4302","17.5524","-0.0007","16.3942","449.3698","20.4835"
"164.0000","16.4323","17.5537","0.0022","16.3963","449.4031","20.4862"
"164.0200","16.4343","17.5547","-0.0028","16.3982","449.4287","20.4886"
"164.0400","16.4359","17.5523","-0.0008","16.3999","449.3668","20.4906"
"164.0600","16.4379","17.5475","0.0027","16.4018","449.2437","20.4931"
"164.0800","16.4399","17.5458","0.0013","16.4039","449.2005","20.4956"
"164.1000","16.4420","17.5468","0.0012","16.4059","449.2277","20.4982"
"164.1200","16.4441","17.5491","-0.0055","16.4081","449.2868","20.5009"
"164.1400","16.4463","17.5520","0.0009","16.4102","449.3607","20.5035"
"164.1600","16.4481","17.5536","0.0048","16.4121","449.4012","20.5059"
"164.1800","16.4498","17.5509","-0.0011","16.4137","449.3326","20.5079"
"164.2000","16.4517","17.5457","0.0008","16.4156","449.1985","20.5103"
"164.2200","16.4539","17.5440","-0.0034","16.4178","449.1553","20.5130"
"164.2400","16.4561","17.5470","0.0011","16.4201","449.2332","20.5159"
"164.2600","16.4584","17.5522","0.0047","16.4224","449.3652","20.5187"
"164.2800","16.4605","17.5562","-0.0009","16.4244","449.4662","20.5213"
"164.3000","16.4622","17.5556","-0.0007","16.4261","449.4532","20.5234"
"164.3200","16.4637","17.5495","-0.0028","16.4277","449.2964","20.5254"
"164.3400","16.4656","17.5421","0.0024","16.4296","449.1074","20.5278"
"164.3600","16.4679","17.5407","0.0029","16.4319","449.0701","20.5306"
"164.3800","16.4701","17.5451","-0.0040","16.4341","449.1835","20.5334"
"164.4000","16.4722","17.5498","0.0006","16.4361","449.3035","20.5359"
"164.4200","16.4740","17.5508","0.0008","16.4380","449.3293","20.5383"
"164.4400","16.4758","17.5484","-0.0006","16.4398","449.2682","20.5405"
"164.4600","16.4775","17.5442","0.0011","16.4415","449.1604","20.5426"
"164.4800","16.4796","17.5404","0.0006","16.4435","449.0618","20.5452"
"164.5000","16.4819","17.5416","0.0014","16.4459","449.0944","20.5481"
"164.5200","16.4840","17.5467","-0.0013","16.4480","449.2255","20.5507"
"164.5400","16.4861","17.5501","-0.0021","16.4501","449.3119","20.5534"
"164.5600","16.4882","17.5513","0.0014","16.4522","449.3432","20.5560"
"164.5800","16.4902","17.5515","0.0023","16.4541","449.3478","20.5584"
"164.6000","16.4919","17.5491","-0.0001","16.4559","449.2864","20.5606"
"164.6200","16.4939","17.5450","-0.0023","16.4579","449.1814","20.5631"
"164.6400","16.4961","17.5442","-0.0013","16.4600","449.1612","20.5658"
"164.6600","16.4981","17.5458","0.0036","16.4620","449.2010","20.5683"
"164.6800","16.5001","17.5471","0.0039","16.4641","449.2351","20.5709"
"164.7000","16.5022","17.5479","-0.0030","16.4661","449.2537","20.5734"
"164.7200","16.5041","17.5477","-0.0025","16.4681","449.2502","20.5758"
"164.7400","16.5058","17.5455","0.0015","16.4698","449.1934","20.5780"
"164.7600","16.5077","17.5415","0.0028","16.4717","449.0908","20.5803"
"164.7800","16.5098","17.5403","0.0005","16.4738","449.0593","20.5830"
"164.8000","16.5119","17.5423","-0.0033","16.4759","449.1126","20.5856"
"164.8200","16.5141","17.5452","0.0003","16.4781","449.1854","20.5883"
"164.8400","16.5162","17.5478","0.0005","16.4802","449.2535","20.5909"
"164.8600","16.5181","17.5486","0.0010","16.4821","449.2729","20.5933"
"164.8800","16.5197","17.5456","0.0032","16.4837","449.1964","20.5953"
"164.9000","16.5216","17.5400","-0.0024","16.4856","449.0516","20.5977"
"164.9200","16.5238","17.5382","-0.0010","16.4878","449.0055","20.6005"
"164.9400","16.5260","17.5414","0.0017","16.4900","449.0895","20.6032"
"164.9600","16.5281","17.5453","0.0001","16.4921","449.1878","20.6058"
"164.9800","16.5301","17.5471","0.0012","16.4941","449.2346","20.6083"
"165.0000","16.5320","17.5467","-0.0007","16.4960","449.2232","20.6107"
"165.0200","16.5338","17.5443","0.0000","16.4978","449.1629","20.6129"
"165.0400","16.5358","17.5409","-0.0002","16.4998","449.0747","20.6154"
"165.0600","16.5380","17.5404","-0.0013","16.5020","449.0638","20.6182"
"165.0800","16.5400","17.5430","0.0045","16.5040","449.1291","20.6207"
"165.1000","16.5421","17.5448","0.0004","16.5061","449.1755","20.6233"
"165.1200","16.5443","17.5457","-0.0040","16.5082","449.1997","20.6260"
"165.1400","16.5463","17.5464","0.0010","16.5103","449.2168","20.6285"
"165.1600","16.5480","17.5448","0.0018","16.5120","449.1763","20.6306"
"165.1800","16.5498","17.5402","0.0017","16.5138","449.0581","20.6330"
"165.2000","16.5518","17.5374","-0.0015","16.5158","448.9865","20.6355"
"165.2200","16.5538","17.5376","-0.0019","16.5178","448.9909","20.6380"
"165.2400","16.5560","17.5389","0.0011","16.5199","449.0243","20.6406"
"165.2600","16.5581","17.5412","-0.0003","16.5221","449.0831","20.6433"
"165.2800","16.5601","17.5430","0.0030","16.5240","449.1307","20.6457"
"165.3000","16.5617","17.5417","0.0001","16.5256","449.0972","20.6478"
"165.3200","16.5635","17.5366","-0.0042","16.5274","448.9662","20.6500"
"165.3400","16.5656","17.5336","0.0019","16.5295","448.8878","20.6526"
"165.3600","16.5678","17.5359","0.0021","16.5318","448.9471","20.6554"
"165.3800","16.5701","17.5410","-0.0001","16.5341","449.0775","20.6583"
"165.4000","16.5723","17.5465","-0.0006","16.5363","449.2187","20.6611"
"165.4200","16.5742","17.5486","-0.0017","16.5381","449.2717","20.6634"
"165.4400","16.5757","17.5445","0.0012","16.5397","449.1667","20.6653"
"165.4600","16.5776","17.5371","0.0004","16.5415","448.9783","20.6676"
"165.4800","16.5798","17.5339","0.0008","16.5438","448.8968","20.6704"
"165.5000","16.5821","17.5375","0.0014","16.5461","448.9877","20.6733"
"165.5200","16.5843","17.5430","-0.0030","16.5482","449.1284","20.6760"
"165.5400","16.5861","17.5451","0.0005","16.5501","449.1840","20.6783"
"165.5600","16.5879","17.5423","0.0023","16.5519","449.1111","20.6806"
"165.5800","16.5897","17.5376","0.0001","16.5536","448.9919","20.6827"
"165.6000","16.5916","17.5333","0.0001","16.5556","448.8802","20.6851"
"165.6200","16.5939","17.5333","-0.0021","16.5579","448.8806","20.6880"
"165.6400","16.5961","17.5379","0.0002","16.5601","448.9986","20.6908"
"165.6600","16.5981","17.5416","0.0006","16.5621","449.0934","20.6933"
"165.6800","16.6001","17.5421","0.0005","16.5641","449.1059","20.6958"
"165.7000","16.6021","17.5410","0.0029","16.5661","449.0773","20.6983"
"165.7200","16.6039","17.5391","-0.0029","16.5678","449.0298","20.7005"
"165.7400","16.6058","17.5352","-0.0015","16.5697","448.9304","20.7028"
"165.7600","16.6080","17.5337","0.0040","16.5719","448.8902","20.7056"
"165.7800","16.6100","17.5359","0.0010","16.5740","448.9478","20.7082"
"165.8000","16.6121","17.5380","-0.0002","16.5761","449.0015","20.7108"
"165.8200","16.6142","17.5390","-0.0025","16.5781","449.0270","20.7133"
"165.8400","16.6162","17.5395","-0.0013","16.5801","449.0396","20.7158"
"165.8600","16.6179","17.5384","0.0029","16.5819","449.0118","20.7180"
"165.8800","16.6198","17.5346","0.0010","16.5838","448.9145","20.7204"
"165.9000","16.6220","17.5326","0.0005","16.5859","448.8620","20.7231"
"165.9200","16.6241","17.5345","-0.0022","16.5880","448.9122","20.7257"
"165.9400","16.6262","17.5370","-0.0016","16.5902","448.9752","20.7284"
"165.9600","16.6283","17.5393","0.0044","16.5923","449.0353","20.7310"
"165.9800","16.6303","17.5402","0.0000","16.5942","449.0582","20.7335"
"166.0000","16.6319","17.5376","-0.0015","16.5959","448.9921","20.7355"
"166.0200","16.6337","17.5319","0.0000","16.5977","448.8463","20.7378"
"166.0400","16.6359","17.5288","-0.0022","16.5998","448.7653","20.7404"
"166.0600","16.6380","17.5309","0.0017","16.6019","448.8185","20.7431"
"166.0800","16.6400","17.5340","0.0007","16.6040","448.8997","20.7457"
"166.1000","16.6420","17.5357","-0.0001","16.6060","448.9437","20.7481"
"166.1200","16.6439","17.5351","-0.0004","16.6079","448.9285","20.7505"
"166.1400","16.6457","17.5331","-0.0032","16.6097","448.8770","20.7527"
"166.1600","16.6476","17.5296","0.0033","16.6115","448.7864","20.7551"
"166.1800","16.6498","17.5284","0.0019","16.6138","448.7552","20.7579"
"166.2000","16.6519","17.5314","-0.0020","16.6159","448.8336","20.7605"
"166.2200","16.6540","17.5344","0.0001","16.6180","448.9086","20.7631"
"166.2400","16.6562","17.5359","-0.0027","16.6201","448.9475","20.7658"
"166.2600","16.6583","17.5373","0.0015","16.6222","448.9845","20.7685"
"166.2800","16.6600","17.5373","0.0029","16.6240","448.9839","20.7707"
"166.3000","16.6618","17.5332","-0.0014","16.6258","448.8776","20.7729"
"166.3200","16.6638","17.5291","-0.0017","16.6278","448.7725","20.7754"
"166.3400","16.6659","17.5284","-0.0019","16.6298","448.7567","20.7779"
"166.3600","16.6680","17.5297","0.0032","16.6320","448.7885","20.7806"
"166.3800","16.6701","17.5320","0.0016","16.6341","448.8489","20.7833"
"166.4000","16.6721","17.5340","-0.0029","16.6361","448.8997","20.7858"
"166.4200","16.6738","17.5330","0.0006","16.6378","448.8733","20.7879"
"166.4400","16.6755","17.5281","0.0000","16.6395","448.7469","20.7900"
"166.4600","16.6776","17.5244","0.0000","16.6416","448.6527","20.7926"
"166.4800","16.6799","17.5262","0.0017","16.6439","448.7001","20.7955"
"166.5000","16.6823","17.5319","0.0002","16.6463","448.8452","20.7985"
"166.5200","16.6845","17.5380","-0.0004","16.6485","449.0006","20.8012"
